ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Desano-90-paca-1,,Desano,90-paca,~sebe,s.ẽ.m.ẽ,s ẽ m ẽ,,Chacon2014,,,^ s . ẽ . m . ẽ $,default
Karapan-90-paca-1,,Karapan,90-paca,~hebe,h.ẽ.m.ẽ,h ẽ m ẽ,,Chacon2014,,,^ h . ẽ . m . ẽ $,default
Koreguahe-90-paca-1,,Koreguahe,90-paca,seme,s.e.m.e,s e m e,,Chacon2014,,,^ s . e . m . e $,default
Kubeo-90-paca-1,,Kubeo,90-paca,~hebe,h.ẽ.m.ẽ,h ẽ m ẽ,,Chacon2014,,,^ h . ẽ . m . ẽ $,default
Maihiki-90-paca-1,,Maihiki,90-paca,seme,s.e.m.e,s e m e,,Chacon2014,,,^ s . e . m . e $,default
Sekoya-90-paca-1,,Sekoya,90-paca,seme,s.e.m.e,s e m e,,Chacon2014,,,^ s . e . m . e $,default
Siona-90-paca-1,,Siona,90-paca,seme,s.e.m.e,s e m e,,Chacon2014,,,^ s . e . m . e $,default
Tanimuka-90-paca-1,,Tanimuka,90-paca,~hebe,h.ẽ.m.ẽ,h ẽ m ẽ,,Chacon2014,,,^ h . ẽ . m . ẽ $,default
Tukano-90-paca-1,,Tukano,90-paca,~sebe,s.ẽ.m.ẽ,s ẽ m ẽ,,Chacon2014,,,^ s . ẽ . m . ẽ $,default
Wanano-90-paca-1,,Wanano,90-paca,~saba,s.ã.m.ã,s ã m ã,,Chacon2014,,,^ s . ã . m . ã $,default
Prototucanoan-90-paca-1,,Prototucanoan,90-paca,*seme,s.e.m.e,s e m e,,Chacon2014,,,^ s . e . m . e $,default
Barasano-105-rub-1,,Barasano,105-rub,~cige,t∫.ĩ.ŋ.ẽ,tʃ ĩ ŋ ẽ,,Chacon2014,,,^ t∫ . ĩ . ŋ . ẽ $,default
Karapan-105-rub-1,,Karapan,105-rub,~hike,h.ĩ.k.ẽ,h ĩ k ẽ,,Chacon2014,,,^ h . ĩ . k . ẽ $,default
Kubeo-105-rub-1,,Kubeo,105-rub,hĩhũ,h.ĩ.h.ũ,h ĩ h ũ,,Chacon2014,,,^ h . ĩ . h . ũ $,default
Tukano-105-rub-1,,Tukano,105-rub,~saʔke,s.ã.ʔk.ẽ,s ã ˀk ẽ,,Chacon2014,,,^ s . ã . ʔk . ẽ $,default
Tuyuka-105-rub-1,,Tuyuka,105-rub,tuu_~sake,t.u.u._.s.ã.k.ẽ,t u u + s ã k ẽ,,Chacon2014,,,^ t . u . u . _ . s . ã . k . ẽ $,default
Wanano-105-rub-1,,Wanano,105-rub,thu_saʔka,th.u._.s.a.ʔk.a,tʰ u + s a ˀk a,,Chacon2014,,,^ th . u . _ . s . a . ʔk . a $,default
Prototucanoan-105-rub-1,,Prototucanoan,105-rub,*sĩkʔe,s.ĩ.kʔ.e,s ĩ kˀ e,,Chacon2014,,,^ s . ĩ . kʔ . e $,default
Barasano-81-monkeysp-1,,Barasano,81-monkeysp,icikamu,i.t∫.i.k.a.m.u,i tʃ i k a m u,,Chacon2014,,,^ i . t∫ . i . k . a . m . u $,default
Karapan-81-monkeysp-1,,Karapan,81-monkeysp,~sii,s.i.i,s i i,,Chacon2014,,,^ s . i . i $,default
Koreguahe-81-monkeysp-1,,Koreguahe,81-monkeysp,sisikoʔroro,s.i.s.i.k.o.ʔr.o.r.o,s i s i k o ˀɾ o ɾ o,,Chacon2014,,,^ s . i . s . i . k . o . ʔr . o . r . o $,default
Kubeo-81-monkeysp-1,,Kubeo,81-monkeysp,hihijo,h.i.h.i.j.o,h i h i j o,,Chacon2014,,,^ h . i . h . i . j . o $,default
Maihiki-81-monkeysp-1,,Maihiki,81-monkeysp,t∫it∫i,t∫.i.t∫.i,tʃ i tʃ i,,Chacon2014,,,^ t∫ . i . t∫ . i $,default
Siona-81-monkeysp-1,,Siona,81-monkeysp,sisi,s.i.s.i,s i s i,,Chacon2014,,,^ s . i . s . i $,default
Wanano-81-monkeysp-1,,Wanano,81-monkeysp,~bede+_~iʔsi,m.ẽ.n.ẽ._.ĩ.ʔs.ĩ,m ẽ n ẽ + ĩ ˀs ĩ,,Chacon2014,,,^ m . ẽ . n . ẽ . _ . ĩ . ʔs . ĩ $,default
Prototucanoan-81-monkeysp-1,,Prototucanoan,81-monkeysp,*sisi,s.i.s.i,s i s i,,Chacon2014,,,^ s . i . s . i $,default
Barasano-121-tosmokemeat-1,,Barasano,121-tosmokemeat,ceco,t∫.e.t∫.o,tʃ e tʃ o,,Chacon2014,,,^ t∫ . e . t∫ . o $,default
Desano-121-tosmokemeat-1,,Desano,121-tosmokemeat,siju,s.i.j.u,s i j u,,Chacon2014,,,^ s . i . j . u $,default
Karapan-121-tosmokemeat-1,,Karapan,121-tosmokemeat,siso,s.i.s.o,s i s o,,Chacon2014,,,^ s . i . s . o $,default
Koreguahe-121-tosmokemeat-1,,Koreguahe,121-tosmokemeat,sɨjo,s.ɨ.j.o,s ɨ j o,,Chacon2014,,,^ s . ɨ . j . o $,default
Kubeo-121-tosmokemeat-1,,Kubeo,121-tosmokemeat,hɨjowa,h.ɨ.j.o.w.a,h ɨ j o w a,,Chacon2014,,,^ h . ɨ . j . o . w . a $,default
Kueretu-121-tosmokemeat-1,,Kueretu,121-tosmokemeat,ãsɨ,ã.s.ɨ,ã s ɨ,,Chacon2014,,,^ ã . s . ɨ $,default
Maihiki-121-tosmokemeat-1,,Maihiki,121-tosmokemeat,sɨjo,s.ɨ.j.o,s ɨ j o,,Chacon2014,,,^ s . ɨ . j . o $,default
Sekoya-121-tosmokemeat-1,,Sekoya,121-tosmokemeat,sɨjo,s.ɨ.j.o,s ɨ j o,,Chacon2014,,,^ s . ɨ . j . o $,default
Siona-121-tosmokemeat-1,,Siona,121-tosmokemeat,sẽjo,s.ẽ.j.o,s ẽ j o,,Chacon2014,,,^ s . ẽ . j . o $,default
Tukano-121-tosmokemeat-1,,Tukano,121-tosmokemeat,sɨʔso,s.ɨ.ʔs.o,s ɨ ˀs o,,Chacon2014,,,^ s . ɨ . ʔs . o $,default
Wanano-121-tosmokemeat-1,,Wanano,121-tosmokemeat,sɨso,s.ɨ.s.o,s ɨ s o,,Chacon2014,,,^ s . ɨ . s . o $,default
Yupua-121-tosmokemeat-1,,Yupua,121-tosmokemeat,siju,s.i.j.u,s i j u,,Chacon2014,,,^ s . i . j . u $,default
Prototucanoan-121-tosmokemeat-1,,Prototucanoan,121-tosmokemeat,*sɨʔjo,s.ɨ.ʔj.o,s ɨ ˀj o,,Chacon2014,,,^ s . ɨ . ʔj . o $,default
Desano-6-back-1,,Desano,6-back,~sugu,s.ũ.ŋ.ũ,s ũ ŋ ũ,,Chacon2014,,,^ s . ũ . ŋ . ũ $,default
Karapan-6-back-1,,Karapan,6-back,~hokɨ,h.õ.k.ɨ̃,h õ k ɨ̃,,Chacon2014,,,^ h . õ . k . ɨ̃ $,default
Koreguahe-6-back-1,,Koreguahe,6-back,sõkhɨ,s.õ.kh.ɨ,s õ kʰ ɨ,,Chacon2014,,,^ s . õ . kh . ɨ $,default
Tukano-6-back-1,,Tukano,6-back,~suku,s.ũ.k.ũ,s ũ k ũ,,Chacon2014,,,^ s . ũ . k . ũ $,default
Tuyuka-6-back-1,,Tuyuka,6-back,suku,s.u.k.u,s u k u,,Chacon2014,,,^ s . u . k . u $,default
Wanano-6-back-1,,Wanano,6-back,~suku,s.ũ.k.ũ,s ũ k ũ,,Chacon2014,,,^ s . ũ . k . ũ $,default
Prototucanoan-6-back-1,,Prototucanoan,6-back,*sõkɨ,s.õ.k.ɨ,s õ k ɨ,,Chacon2014,,,^ s . õ . k . ɨ $,default
Barasano-100-pot-1,,Barasano,100-pot,cotɨ,t∫.o.t.ɨ,tʃ o t ɨ,,Chacon2014,,,^ t∫ . o . t . ɨ $,default
Desano-100-pot-1,,Desano,100-pot,sodo,s.o.d.o,s o d o,,Chacon2014,,,^ s . o . d . o $,default
Karapan-100-pot-1,,Karapan,100-pot,hotɨ,h.o.t.ɨ,h o t ɨ,,Chacon2014,,,^ h . o . t . ɨ $,default
Koreguahe-100-pot-1,,Koreguahe,100-pot,thotho,th.o.th.o,tʰ o tʰ o,,Chacon2014,,,^ th . o . th . o $,default
Kubeo-100-pot-1,,Kubeo,100-pot,hodo,h.o.d.o,h o d o,,Chacon2014,,,^ h . o . d . o $,default
Maihiki-100-pot-1,,Maihiki,100-pot,toto,t.o.t.o,t o t o,,Chacon2014,,,^ t . o . t . o $,default
Sekoya-100-pot-1,,Sekoya,100-pot,soto,s.o.t.o,s o t o,,Chacon2014,,,^ s . o . t . o $,default
Siona-100-pot-1,,Siona,100-pot,soto,s.o.t.o,s o t o,,Chacon2014,,,^ s . o . t . o $,default
Tanimuka-100-pot-1,,Tanimuka,100-pot,hoto,h.o.t.o,h o t o,,Chacon2014,,,^ h . o . t . o $,default
Tukano-100-pot-1,,Tukano,100-pot,sɨtɨ,s.ɨ.t.ɨ,s ɨ t ɨ,,Chacon2014,,,^ s . ɨ . t . ɨ $,default
Tuyuka-100-pot-1,,Tuyuka,100-pot,sotɨ,s.o.t.ɨ,s o t ɨ,,Chacon2014,,,^ s . o . t . ɨ $,default
Wanano-100-pot-1,,Wanano,100-pot,situ,s.i.t.u,s i t u,,Chacon2014,,,^ s . i . t . u $,default
Prototucanoan-100-pot-1,,Prototucanoan,100-pot,*sot-,s.o.t,s o t,,Chacon2014,,,^ s . o . t $,default
Barasano-102-red-1,,Barasano,102-red,~cua,t∫.ũ.ã,tʃ ũ ã,,Chacon2014,,,^ t∫ . ũ . ã $,default
Karapan-102-red-1,,Karapan,102-red,hõa,h.õ.a,h õ a,,Chacon2014,,,^ h . õ . a $,default
Kubeo-102-red-1,,Kubeo,102-red,~hua,h.ũ.ã,h ũ ã,,Chacon2014,,,^ h . ũ . ã $,default
Tanimuka-102-red-1,,Tanimuka,102-red,~hua,h.ũ.ã,h ũ ã,,Chacon2014,,,^ h . ũ . ã $,default
Tukano-102-red-1,,Tukano,102-red,~soʔa,s.õ.ʔ.ã,s õ ʔ ã,,Chacon2014,,,^ s . õ . ʔ . ã $,default
Tuyuka-102-red-1,,Tuyuka,102-red,~soa,s.õ.ã,s õ ã,,Chacon2014,,,^ s . õ . ã $,default
Wanano-102-red-1,,Wanano,102-red,~soʔa,s.õ.ʔ.ã,s õ ʔ ã,,Chacon2014,,,^ s . õ . ʔ . ã $,default
Prototucanoan-102-red-1,,Prototucanoan,102-red,*sõʔa,s.õ.ʔ.a,s õ ʔ a,,Chacon2014,,,^ s . õ . ʔ . a $,default
Desano-104-root-1,,Desano,104-root,~dugu,n.ũ.ŋ.ũ,n ũ ŋ ũ,,Chacon2014,,,^ n . ũ . ŋ . ũ $,default
Karapan-104-root-1,,Karapan,104-root,~dɨʔko,n.ɨ̃.ʔk.õ,n ɨ̃ ˀk õ,,Chacon2014,,,^ n . ɨ̃ . ʔk . õ $,default
Kubeo-104-root-1,,Kubeo,104-root,~dɨo,n.ɨ̃.õ,n ɨ̃ õ,,Chacon2014,,,^ n . ɨ̃ . õ $,default
Tanimuka-104-root-1,,Tanimuka,104-root,~riko,r.ĩ.k.õ,ɾ ĩ k õ,,Chacon2014,,,^ r . ĩ . k . õ $,default
Tukano-104-root-1,,Tukano,104-root,~dɨʔko,n.ɨ̃.ʔk.õ,n ɨ̃ ˀk õ,,Chacon2014,,,^ n . ɨ̃ . ʔk . õ $,default
Tuyuka-104-root-1,,Tuyuka,104-root,~dɨko,n.ɨ̃.k.õ,n ɨ̃ k õ,,Chacon2014,,,^ n . ɨ̃ . k . õ $,default
Wanano-104-root-1,,Wanano,104-root,~dɨʔko,n.ɨ̃.ʔk.õ,n ɨ̃ ˀk õ,,Chacon2014,,,^ n . ɨ̃ . ʔk . õ $,default
Prototucanoan-104-root-1,,Prototucanoan,104-root,*tʔɨ̃kʔo,tʔ.ɨ̃.kʔ.o,tˀ ɨ̃ kˀ o,,Chacon2014,,,^ tʔ . ɨ̃ . kʔ . o $,default
Barasano-58-heavy-1,,Barasano,58-heavy,~rɨkɨ,r.ɨ̃.k.ɨ̃,ɾ ɨ̃ k ɨ̃,,Chacon2014,,,^ r . ɨ̃ . k . ɨ̃ $,default
Desano-58-heavy-1,,Desano,58-heavy,~nɨkɨ,n.ɨ̃.k.ɨ̃,n ɨ̃ k ɨ̃,,Chacon2014,,,^ n . ɨ̃ . k . ɨ̃ $,default
Karapan-58-heavy-1,,Karapan,58-heavy,~dɨkɨ,n.ɨ̃.k.ɨ̃,n ɨ̃ k ɨ̃,,Chacon2014,,,^ n . ɨ̃ . k . ɨ̃ $,default
Koreguahe-58-heavy-1,,Koreguahe,58-heavy,rɨkhɨ,r.ɨ.kh.ɨ,ɾ ɨ kʰ ɨ,,Chacon2014,,,^ r . ɨ . kh . ɨ $,default
Kubeo-58-heavy-1,,Kubeo,58-heavy,dɨkɨ,d.ɨ.k.ɨ,d ɨ k ɨ,,Chacon2014,,,^ d . ɨ . k . ɨ $,default
Maihiki-58-heavy-1,,Maihiki,58-heavy,dɨkɨ,d.ɨ.k.ɨ,d ɨ k ɨ,,Chacon2014,,,^ d . ɨ . k . ɨ $,default
Sekoya-58-heavy-1,,Sekoya,58-heavy,dɨkɨ,d.ɨ.k.ɨ,d ɨ k ɨ,,Chacon2014,,,^ d . ɨ . k . ɨ $,default
Siona-58-heavy-1,,Siona,58-heavy,dɨkɨ,d.ɨ.k.ɨ,d ɨ k ɨ,,Chacon2014,,,^ d . ɨ . k . ɨ $,default
Tanimuka-58-heavy-1,,Tanimuka,58-heavy,~riki,r.ĩ.k.ĩ,ɾ ĩ k ĩ,,Chacon2014,,,^ r . ĩ . k . ĩ $,default
Tukano-58-heavy-1,,Tukano,58-heavy,~dɨkɨ,n.ɨ̃.k.ɨ̃,n ɨ̃ k ɨ̃,,Chacon2014,,,^ n . ɨ̃ . k . ɨ̃ $,default
Tuyuka-58-heavy-1,,Tuyuka,58-heavy,~dɨkɨ,n.ɨ̃.k.ɨ̃,n ɨ̃ k ɨ̃,,Chacon2014,,,^ n . ɨ̃ . k . ɨ̃ $,default
Wanano-58-heavy-1,,Wanano,58-heavy,~dɨkɨ,n.ɨ̃.k.ɨ̃,n ɨ̃ k ɨ̃,,Chacon2014,,,^ n . ɨ̃ . k . ɨ̃ $,default
Prototucanoan-58-heavy-1,,Prototucanoan,58-heavy,*tʔɨkkɨ,tʔ.ɨ.kk.ɨ,tˀ ɨ kː ɨ,,Chacon2014,,,^ tʔ . ɨ . kk . ɨ $,default
Karapan-137-wife-1,,Karapan,137-wife,~dɨbo,n.ɨ̃.m.õ,n ɨ̃ m õ,,Chacon2014,,,^ n . ɨ̃ . m . õ $,default
Koreguahe-137-wife-1,,Koreguahe,137-wife,rɨho,r.ɨ.h.o,ɾ ɨ h o,,Chacon2014,,,^ r . ɨ . h . o $,default
Maihiki-137-wife-1,,Maihiki,137-wife,nɨho,n.ɨ.h.o,n ɨ h o,,Chacon2014,,,^ n . ɨ . h . o $,default
Sekoya-137-wife-1,,Sekoya,137-wife,dɨho,d.ɨ.h.o,d ɨ h o,,Chacon2014,,,^ d . ɨ . h . o $,default
Siona-137-wife-1,,Siona,137-wife,dɨ̃ho,n.ɨ̃.h.o,n ɨ̃ h o,,Chacon2014,,,^ n . ɨ̃ . h . o $,default
Tanimuka-137-wife-1,,Tanimuka,137-wife,~rubu,r.ũ.m.ũ,ɾ ũ m ũ,,Chacon2014,,,^ r . ũ . m . ũ $,default
Tukano-137-wife-1,,Tukano,137-wife,~dɨbo,n.ɨ̃.m.õ,n ɨ̃ m õ,,Chacon2014,,,^ n . ɨ̃ . m . õ $,default
Tuyuka-137-wife-1,,Tuyuka,137-wife,~dɨbo,n.ɨ̃.m.õ,n ɨ̃ m õ,,Chacon2014,,,^ n . ɨ̃ . m . õ $,default
Wanano-137-wife-1,,Wanano,137-wife,~dabo,n.ã.m.õ,n ã m õ,,Chacon2014,,,^ n . ã . m . õ $,default
Prototucanoan-137-wife-1,,Prototucanoan,137-wife,*tʔɨ̃po,tʔ.ɨ̃.p.o,tˀ ɨ̃ p o,,Chacon2014,,,^ tʔ . ɨ̃ . p . o $,default
Barasano-27-cut-1,,Barasano,27-cut,rute,r.u.t.e,ɾ u t e,,Chacon2014,,,^ r . u . t . e $,default
Koreguahe-27-cut-1,,Koreguahe,27-cut,ruʔthe,r.u.ʔth.e,ɾ u ˀtʰ e,,Chacon2014,,,^ r . u . ʔth . e $,default
Maihiki-27-cut-1,,Maihiki,27-cut,jɨi,j.ɨ.i,j ɨ i,,Chacon2014,,,^ j . ɨ . i $,default
Siona-27-cut-1,,Siona,27-cut,tɨ̃te,t.ɨ̃.t.e,t ɨ̃ t e,,Chacon2014,,,^ t . ɨ̃ . t . e $,default
Tukano-27-cut-1,,Tukano,27-cut,dɨte,d.ɨ.t.e,d ɨ t e,,Chacon2014,,,^ d . ɨ . t . e $,default
Wanano-27-cut-1,,Wanano,27-cut,dɨte,d.ɨ.t.e,d ɨ t e,,Chacon2014,,,^ d . ɨ . t . e $,default
Prototucanoan-27-cut-1,,Prototucanoan,27-cut,*tʔɨtte,tʔ.ɨ.tt.e,tˀ ɨ tː e,,Chacon2014,,,^ tʔ . ɨ . tt . e $,default
Barasano-129-trairafish-1,,Barasano,129-trairafish,roe,r.o.e,ɾ o e,,Chacon2014,,,^ r . o . e $,default
Desano-129-trairafish-1,,Desano,129-trairafish,doe,d.o.e,d o e,,Chacon2014,,,^ d . o . e $,default
Karapan-129-trairafish-1,,Karapan,129-trairafish,rose,r.o.s.e,ɾ o s e,,Chacon2014,,,^ r . o . s . e $,default
Koreguahe-129-trairafish-1,,Koreguahe,129-trairafish,roje,r.o.j.e,ɾ o j e,,Chacon2014,,,^ r . o . j . e $,default
Kubeo-129-trairafish-1,,Kubeo,129-trairafish,doje,d.o.j.e,d o j e,,Chacon2014,,,^ d . o . j . e $,default
Sekoya-129-trairafish-1,,Sekoya,129-trairafish,doje,d.o.j.e,d o j e,,Chacon2014,,,^ d . o . j . e $,default
Tanimuka-129-trairafish-1,,Tanimuka,129-trairafish,roje,r.o.j.e,ɾ o j e,,Chacon2014,,,^ r . o . j . e $,default
Tukano-129-trairafish-1,,Tukano,129-trairafish,doe,d.o.e,d o e,,Chacon2014,,,^ d . o . e $,default
Prototucanoan-129-trairafish-1,,Prototucanoan,129-trairafish,*tʔoje,tʔ.o.j.e,tˀ o j e,,Chacon2014,,,^ tʔ . o . j . e $,default
Barasano-139-woman-1,,Barasano,139-woman,~robio,r.õ.m.ĩ.õ,ɾ õ m ĩ õ,,Chacon2014,,,^ r . õ . m . ĩ . õ $,default
Desano-139-woman-1,,Desano,139-woman,~dobeo,n.õ.m.ẽ.õ,n õ m ẽ õ,,Chacon2014,,,^ n . õ . m . ẽ . õ $,default
Karapan-139-woman-1,,Karapan,139-woman,~robio,r.õ.m.ĩ.õ,ɾ õ m ĩ õ,,Chacon2014,,,^ r . õ . m . ĩ . õ $,default
Koreguahe-139-woman-1,,Koreguahe,139-woman,romio,r.o.m.i.o,ɾ o m i o,,Chacon2014,,,^ r . o . m . i . o $,default
Kubeo-139-woman-1,,Kubeo,139-woman,~dobi,n.õ.m.ĩ,n õ m ĩ,,Chacon2014,,,^ n . õ . m . ĩ $,default
Maihiki-139-woman-1,,Maihiki,139-woman,nomio,n.o.m.i.o,n o m i o,,Chacon2014,,,^ n . o . m . i . o $,default
Sekoya-139-woman-1,,Sekoya,139-woman,dõmio,n.õ.m.i.o,n õ m i o,,Chacon2014,,,^ n . õ . m . i . o $,default
Siona-139-woman-1,,Siona,139-woman,domi,n.o.m.i,n o m i,,Chacon2014,,,^ n . o . m . i $,default
Tanimuka-139-woman-1,,Tanimuka,139-woman,~robo,r.õ.m.õ,ɾ õ m õ,,Chacon2014,,,^ r . õ . m . õ $,default
Tukano-139-woman-1,,Tukano,139-woman,~dubio,n.ũ.m.ĩ.õ,n ũ m ĩ õ,,Chacon2014,,,^ n . ũ . m . ĩ . õ $,default
Tuyuka-139-woman-1,,Tuyuka,139-woman,~dubio,n.ũ.m.ĩ.õ,n ũ m ĩ õ,,Chacon2014,,,^ n . ũ . m . ĩ . õ $,default
Wanano-139-woman-1,,Wanano,139-woman,~dubido,n.ũ.m.ĩ.n.õ,n ũ m ĩ n õ,,Chacon2014,,,^ n . ũ . m . ĩ . n . õ $,default
Prototucanoan-139-woman-1,,Prototucanoan,139-woman,*tʔõmi-,tʔ.õ.m.i,tˀ õ m i,,Chacon2014,,,^ tʔ . õ . m . i $,default
Barasano-31-dove-1,,Barasano,31-dove,cioro,ts.i.o.r.o,ts i o ɾ o,,Chacon2014,,,^ ts . i . o . r . o $,default
Koreguahe-31-dove-1,,Koreguahe,31-dove,siʔwi,s.i.ʔw.i,s i ʔʷ i,,Chacon2014,,,^ s . i . ʔw . i $,default
Kubeo-31-dove-1,,Kubeo,31-dove,hude,h.u.d.e,h u d e,,Chacon2014,,,^ h . u . d . e $,default
Maihiki-31-dove-1,,Maihiki,31-dove,sɨni,s.ɨ.n.i,s ɨ n i,,Chacon2014,,,^ s . ɨ . n . i $,default
Sekoya-31-dove-1,,Sekoya,31-dove,sɨra,s.ɨ.r.a,s ɨ ɾ a,,Chacon2014,,,^ s . ɨ . r . a $,default
Siona-31-dove-1,,Siona,31-dove,t∫iʔwi,t∫.i.ʔw.i,tʃ i ʔʷ i,,Chacon2014,,,^ t∫ . i . ʔw . i $,default
Tukano-31-dove-1,,Tukano,31-dove,siri,s.i.r.i,s i ɾ i,,Chacon2014,,,^ s . i . r . i $,default
Wanano-31-dove-1,,Wanano,31-dove,siripi,s.i.r.i.p.i,s i ɾ i p i,,Chacon2014,,,^ s . i . r . i . p . i $,default
Prototucanoan-31-dove-1,,Prototucanoan,31-dove,*t∫ɨ-,t∫.ɨ,tʃ ɨ,,Chacon2014,,,^ t∫ . ɨ $,default
Barasano-51-gather-1,,Barasano,51-gather,cãa,ts.ã.a,ts ã a,,Chacon2014,,,^ ts . ã . a $,default
Karapan-51-gather-1,,Karapan,51-gather,hee,h.e.e,h e e,,Chacon2014,,,^ h . e . e $,default
Koreguahe-51-gather-1,,Koreguahe,51-gather,sia,s.i.a,s i a,,Chacon2014,,,^ s . i . a $,default
Kubeo-51-gather-1,,Kubeo,51-gather,hewa,h.e.w.a,h e w a,,Chacon2014,,,^ h . e . w . a $,default
Maihiki-51-gather-1,,Maihiki,51-gather,t∫ia,t∫.i.a,tʃ i a,,Chacon2014,,,^ t∫ . i . a $,default
Sekoya-51-gather-1,,Sekoya,51-gather,sia,s.i.a,s i a,,Chacon2014,,,^ s . i . a $,default
Siona-51-gather-1,,Siona,51-gather,t∫ia,t∫.i.a,tʃ i a,,Chacon2014,,,^ t∫ . i . a $,default
Tukano-51-gather-1,,Tukano,51-gather,sua,s.u.a,s u a,,Chacon2014,,,^ s . u . a $,default
Wanano-51-gather-1,,Wanano,51-gather,saa,s.a.a,s a a,,Chacon2014,,,^ s . a . a $,default
Prototucanoan-51-gather-1,,Prototucanoan,51-gather,*t∫ɨ-a,t∫.ɨ.a,tʃ ɨ a,,Chacon2014,,,^ t∫ . ɨ . a $,default
Barasano-87-navel-1,,Barasano,87-navel,~cobɨ,t∫.õ.m.ɨ̃,tʃ õ m ɨ̃,,Chacon2014,,,^ t∫ . õ . m . ɨ̃ $,default
Desano-87-navel-1,,Desano,87-navel,~subu,s.ũ.m.ũ,s ũ m ũ,,Chacon2014,,,^ s . ũ . m . ũ $,default
Karapan-87-navel-1,,Karapan,87-navel,~hobɨ,h.õ.m.ɨ̃,h õ m ɨ̃,,Chacon2014,,,^ h . õ . m . ɨ̃ $,default
Koreguahe-87-navel-1,,Koreguahe,87-navel,sũhũ,s.ũ.h.ũ,s ũ h ũ,,Chacon2014,,,^ s . ũ . h . ũ $,default
Kubeo-87-navel-1,,Kubeo,87-navel,~hobɨ,h.õ.m.ɨ̃,h õ m ɨ̃,,Chacon2014,,,^ h . õ . m . ɨ̃ $,default
Kueretu-87-navel-1,,Kueretu,87-navel,tou,t.o.u,t o u,,Chacon2014,,,^ t . o . u $,default
Maihiki-87-navel-1,,Maihiki,87-navel,sõhõ,s.õ.h.õ,s õ h õ,,Chacon2014,,,^ s . õ . h . õ $,default
Sekoya-87-navel-1,,Sekoya,87-navel,sõhõ,s.õ.h.õ,s õ h õ,,Chacon2014,,,^ s . õ . h . õ $,default
Siona-87-navel-1,,Siona,87-navel,t∫õhõ,t∫.õ.h.õ,tʃ õ h õ,,Chacon2014,,,^ t∫ . õ . h . õ $,default
Tanimuka-87-navel-1,,Tanimuka,87-navel,~hubu,h.ũ.m.ũ,h ũ m ũ,,Chacon2014,,,^ h . ũ . m . ũ $,default
Tukano-87-navel-1,,Tukano,87-navel,~subu,s.ũ.m.ũ,s ũ m ũ,,Chacon2014,,,^ s . ũ . m . ũ $,default
Tuyuka-87-navel-1,,Tuyuka,87-navel,~subua,s.ũ.m.ũ.ã,s ũ m ũ ã,,Chacon2014,,,^ s . ũ . m . ũ . ã $,default
Wanano-87-navel-1,,Wanano,87-navel,~sɨbɨka,s.ɨ̃.m.ɨ̃.k.ã,s ɨ̃ m ɨ̃ k ã,,Chacon2014,,,^ s . ɨ̃ . m . ɨ̃ . k . ã $,default
Yupua-87-navel-1,,Yupua,87-navel,~t∫ubu,t∫.ũ.m.ũ,tʃ ũ m ũ,,Chacon2014,,,^ t∫ . ũ . m . ũ $,default
Prototucanoan-87-navel-1,,Prototucanoan,87-navel,*t∫õpʔɨ,t∫.õ.pʔ.ɨ,tʃ õ pˀ ɨ,,Chacon2014,,,^ t∫ . õ . pʔ . ɨ $,default
Barasano-54-grass-1,,Barasano,54-grass,taa,t.a.a,t a a,,Chacon2014,,,^ t . a . a $,default
Desano-54-grass-1,,Desano,54-grass,taa,t.a.a,t a a,,Chacon2014,,,^ t . a . a $,default
Karapan-54-grass-1,,Karapan,54-grass,taa,t.a.a,t a a,,Chacon2014,,,^ t . a . a $,default
Koreguahe-54-grass-1,,Koreguahe,54-grass,thaja,th.a.j.a,tʰ a j a,,Chacon2014,,,^ th . a . j . a $,default
Kubeo-54-grass-1,,Kubeo,54-grass,dá,d.a,d a,,Chacon2014,,,^ d . a $,default
Kueretu-54-grass-1,,Kueretu,54-grass,taja,t.a.j.a,t a j a,,Chacon2014,,,^ t . a . j . a $,default
Maihiki-54-grass-1,,Maihiki,54-grass,taja,t.a.j.a,t a j a,,Chacon2014,,,^ t . a . j . a $,default
Sekoya-54-grass-1,,Sekoya,54-grass,taja,t.a.j.a,t a j a,,Chacon2014,,,^ t . a . j . a $,default
Siona-54-grass-1,,Siona,54-grass,taja,t.a.j.a,t a j a,,Chacon2014,,,^ t . a . j . a $,default
Tanimuka-54-grass-1,,Tanimuka,54-grass,taja,t.a.j.a,t a j a,,Chacon2014,,,^ t . a . j . a $,default
Tukano-54-grass-1,,Tukano,54-grass,taa,t.a.a,t a a,,Chacon2014,,,^ t . a . a $,default
Tuyuka-54-grass-1,,Tuyuka,54-grass,taa,t.a.a,t a a,,Chacon2014,,,^ t . a . a $,default
Wanano-54-grass-1,,Wanano,54-grass,thaa,th.a.a,tʰ a a,,Chacon2014,,,^ th . a . a $,default
Prototucanoan-54-grass-1,,Prototucanoan,54-grass,*taja,t.a.j.a,t a j a,,Chacon2014,,,^ t . a . j . a $,default
Barasano-80-monkey-1,,Barasano,80-monkey,gake,g.a.k.e,g a k e,,Chacon2014,,,^ g . a . k . e $,default
Desano-80-monkey-1,,Desano,80-monkey,gaki,g.a.k.i,g a k i,,Chacon2014,,,^ g . a . k . i $,default
